industry,year,quantity_change
Professional_Scientific_TechnicalServices,1966,1.1146048504322548
5411,1966,1.0876061030753366
5415,1966,1.2184652763717352
5412OP,1966,1.1130671506352088
55,1966,1.0778762991496476
Administrative_WasteManagementServices,1966,1.10015497869043
561,1966,1.1358682776593225
562,1966,1.0151683948924501
EducationalServices_HealthCare_SocialAssistance,1966,1.063920941391523
61,1966,1.0887018315638086
622HO,1966,1.057062732426995
621,1966,1.0109749217908612
622,1966,0.0
623,1966,0.0
624,1966,1.1691746466028272
Arts_Entertainment_Recreation_Accommodation_FoodServices,1966,1.0486540158870257
Arts_Entertainment_Recreation,1966,1.0408344429649357
711AS,1966,1.0527173027851675
713,1966,1.028876404494382
Accommodation_FoodServices,1966,1.0504085397996838
721,1966,1.102746793769348
722,1966,1.037615894039735
81,1966,1.0421262989608313
Government,1966,1.0818745874587459
Federal,1966,1.0993059887710543
GFG,1966,1.1053816085600345
GFGD,1966,0.0
GFGN,1966,0.0
GFE,1966,1.0351711352947235
State_Local,1966,1.0620147187900884
GSLG,1966,1.0644401050434313
GSLE,1966,1.0452617162708355
Private_Goods_Industries,1966,1.054334424556779
Private_Services_Industries,1966,1.057915057915058
Information_Communications_Technology_Industries,1966,0.0
All_Industries,1967,1.0285434005252998
Private_Industries,1967,1.0220891419595524
Agriculture_Forestry_Fishing_Hunting,1967,1.04919928063715
111CA,1967,1.0556347418272105
113FF,1967,1.0001530945985442
Mining,1967,1.0138665483387874
211,1967,1.067162864441117
212,1967,0.95810098658006
213,1967,0.9840594539285907
22,1967,1.0426342439008904
23,1967,0.99170298879203
Manufacturing,1967,1.0168774559275087
Durable_Goods,1967,0.9993586393652905
321,1967,1.043089949544743
327,1967,0.9703859617527548
331,1967,0.9296490086453035
332,1967,1.0943795787545787
333,1967,1.0457293568675188
334,1967,1.0403377110694183
335,1967,1.0052021422089295
3361MV,1967,0.8665093520180671
3364OT,1967,1.1376764924448848
337,1967,0.9995904995904996
339,1967,1.0410295319248277
Nondurable_Goods,1967,1.0395131741267882
311FT,1967,1.055720961005665
313TT,1967,1.019358106620076
315AL,1967,1.0518932030690096
322,1967,1.0194338763459025
323,1967,1.0228626391920388
324,1967,1.0619064005505852
325,1967,1.0093273811008303
326,1967,1.044049360727689
42,1967,1.024207181012915
44RT,1967,0.9749496365069634
441,1967,0.0
445,1967,0.0
452,1967,0.0
4A0,1967,0.0
Transportation_Warehousing,1967,1.0350456489078932
481,1967,1.221902832100278
482,1967,0.9655783109030621
483,1967,1.0279683002238884
484,1967,1.024194098003135
485,1967,1.0262670432115637
486,1967,1.0947444602907683
487OS,1967,1.0183365570599614
493,1967,1.0179910044977512
Information,1967,1.048905636174136
511,1967,1.0075033765194337
512,1967,1.0389752204955902
513,1967,1.072498944702406
514,1967,1.054596429098421
Finance_Insurance_RealEstate_Rental_Leasing,1967,1.0504958456177969
Finance_Insurance,1967,1.03631087202718
521CI,1967,1.0748810418231907
523,1967,1.1532760154165431
524,1967,0.973702664796634
525,1967,1.0706573632023504
RealEstate_Rental_Leasing,1967,1.0585003516174403
531,1967,1.0547733444746188
HS,1967,0.0
ORE,1967,0.0
532RL,1967,1.104842292314527
Professional_BusinessServices,1967,1.0302053712480255
Professional_Scientific_TechnicalServices,1967,1.0376141121559475
5411,1967,1.0166058837831267
5415,1967,0.9135925556663343
5412OP,1967,1.0647317789010273
55,1967,1.0102491487137992
Administrative_WasteManagementServices,1967,1.0388272583201268
561,1967,1.0574616748357493
562,1967,0.9887303731217288
EducationalServices_HealthCare_SocialAssistance,1967,1.0455302013422818
61,1967,1.0655451084000311
622HO,1967,1.0400253763192804
621,1967,0.9813828438086541
622,1967,0.0
623,1967,0.0
624,1967,1.1362454498179928
Arts_Entertainment_Recreation_Accommodation_FoodServices,1967,1.0092582851130985
Arts_Entertainment_Recreation,1967,1.018923240938166
711AS,1967,1.0243940175348116
713,1967,1.0132685377306978
Accommodation_FoodServices,1967,1.007088639357631
721,1967,1.1156759647090277
722,1967,0.9792358097183219
81,1967,1.0521848073432027
Government,1967,1.0802176884029675
Federal,1967,1.1063309097357688
GFG,1967,1.1119445635090728
GFGD,1967,0.0
GFGN,1967,0.0
GFE,1967,1.0422173213723116
State_Local,1967,1.049938014558632
GSLG,1967,1.050765435222672
GSLE,1967,1.043813115173207
Private_Goods_Industries,1967,1.0159885479253195
Private_Services_Industries,1967,1.0289198928208443
Information_Communications_Technology_Industries,1967,0.0
All_Industries,1968,1.0489185613635665
Private_Industries,1968,1.0482822655524604
Agriculture_Forestry_Fishing_Hunting,1968,1.0104477002815981
111CA,1968,0.9959493009277408
113FF,1968,1.120286103921405
Mining,1968,1.0305541878658568
211,1968,1.0221410589740414
212,1968,1.038518731711997
213,1968,1.0416461445849066
22,1968,1.0373437666509355
23,1968,1.0778878302227384
Manufacturing,1968,1.054500918554807
Durable_Goods,1968,1.0662213876542037
321,1968,1.044506838652285
327,1968,1.0421751032338884
331,1968,1.0547044076367609
332,1968,1.0596333873751373
333,1968,1.0190322830979357
334,1968,1.0532010820559063
335,1968,1.0367224454503838
3361MV,1968,1.1604544315428955
3364OT,1968,1.05588457295477
337,1968,1.0407537894305612
339,1968,1.0481022593485452
Nondurable_Goods,1968,1.039800201923588
311FT,1968,1.0111827030414602
313TT,1968,1.0384994850891913
315AL,1968,1.034952478392537
322,1968,1.0518299711815562
323,1968,1.0462765380303085
324,1968,1.0551216824913316
325,1968,1.0687405796743348
326,1968,1.1133822767843544
42,1968,1.0303690499768932
44RT,1968,1.017069445692211
441,1968,0.0
445,1968,0.0
452,1968,0.0
4A0,1968,0.0
Transportation_Warehousing,1968,1.0410607117934403
481,1968,1.1302352487466254
482,1968,0.9943278685875423
483,1968,1.1287423079582384
484,1968,0.992048176736758
485,1968,1.0537341697242277
486,1968,1.0909974722924363
487OS,1968,1.0768500227928886
493,1968,0.9869906725576829
Information,1968,1.062523885958878
511,1968,1.0327193287324365
512,1968,1.078987792060797
513,1968,1.0688773000098395
514,1968,1.1399188470687
Finance_Insurance_RealEstate_Rental_Leasing,1968,1.0468439046792877
Finance_Insurance,1968,1.044464175944266
521CI,1968,0.9879426840633737
523,1968,1.089974293059126
524,1968,1.0969571480014404
525,1968,1.0312821568223913
RealEstate_Rental_Leasing,1968,1.0481252335672466
531,1968,1.047334231165333
HS,1968,0.0
ORE,1968,0.0
532RL,1968,1.0579010856453557
Professional_BusinessServices,1968,1.0538551186898117
Professional_Scientific_TechnicalServices,1968,1.0453132235231857
5411,1968,1.0126993997082248
5415,1968,0.9792651873408512
5412OP,1968,1.067687595712098
55,1968,1.056732854997497
Administrative_WasteManagementServices,1968,1.07365030934825
561,1968,1.0753451676528598
562,1968,1.0688580576307363
EducationalServices_HealthCare_SocialAssistance,1968,1.077389205566682
61,1968,1.07077484047402
622HO,1968,1.0791881550490765
621,1968,1.034632482166856
622,1968,0.0
623,1968,0.0
624,1968,1.0826086956521739
Arts_Entertainment_Recreation_Accommodation_FoodServices,1968,1.0614336842836791
Arts_Entertainment_Recreation,1968,1.0265759874444156
711AS,1968,1.0376579570054876
713,1968,1.0149808697526541
Accommodation_FoodServices,1968,1.069172791827582
721,1968,1.052560108634875
722,1968,1.0740129196720836
81,1968,1.015819401244168
Government,1968,1.0536113684115402
Federal,1968,1.0407944090020196
GFG,1968,1.0371185351750722
GFGD,1968,0.0
GFGN,1968,0.0
GFE,1968,1.084832863984217
State_Local,1968,1.0690887072358461
GSLG,1968,1.0685409831130912
GSLE,1968,1.0732020941126046
Private_Goods_Industries,1968,1.053442082911631
Private_Services_Industries,1968,1.0426544540229887
Information_Communications_Technology_Industries,1968,0.0
All_Industries,1969,1.0328219869181356
Private_Industries,1969,1.0342384166641214
Agriculture_Forestry_Fishing_Hunting,1969,1.0300900682580072
111CA,1969,1.0319251290125078
113FF,1969,1.0183340372146175
Mining,1969,1.038009289980093
211,1969,1.0375088321388917
212,1969,1.032501924557352
213,1969,1.059735210675633
22,1969,1.0289697681244496
23,1969,1.0163975010557895
Manufacturing,1969,1.0317393568024351
Durable_Goods,1969,1.0319459616113427
321,1969,1.0236073776381978
327,1969,1.0253205413587392
331,1969,1.0379708260533909
332,1969,1.0192485656116972
333,1969,1.071470728224655
334,1969,1.0556506849315068
335,1969,1.0492567335524703
3361MV,1969,1.0104378122345556
3364OT,1969,0.9935113139589232
337,1969,1.0332378133266156
339,1969,1.0574752607649105
Nondurable_Goods,1969,1.0314629326792042
311FT,1969,1.0160171986365045
313TT,1969,1.01591484345203
315AL,1969,1.015605735019551
322,1969,1.0673315341726373
323,1969,1.0462346820609434
324,1969,1.0257217444717444
325,1969,1.045962129794465
326,1969,1.0900435032422229
42,1969,1.031652463638111
44RT,1969,0.9835409121691253
441,1969,0.0
445,1969,0.0
452,1969,0.0
4A0,1969,0.0
Transportation_Warehousing,1969,1.0594165594165594
481,1969,1.0684478111031495
482,1969,0.9739072492503716
483,1969,1.0090352220520675
484,1969,1.1052084381393166
485,1969,1.051120408850949
486,1969,1.1042416681518448
487OS,1969,1.1098176173845558
493,1969,1.0439360026527398
Information,1969,1.067333285375153
511,1969,1.0481730769230768
512,1969,1.005657125730556
513,1969,1.0843229310503544
514,1969,1.1574812814532955
Finance_Insurance_RealEstate_Rental_Leasing,1969,1.0587862539605166
Finance_Insurance,1969,1.065459063562647
521CI,1969,1.13719709922764
523,1969,0.8688679245283019
524,1969,1.0353303241690603
525,1969,1.0996474422936207
RealEstate_Rental_Leasing,1969,1.0548688693447428
531,1969,1.0511327105631405
HS,1969,0.0
ORE,1969,0.0
532RL,1969,1.1011655897630812
Professional_BusinessServices,1969,1.0573889761946336
Professional_Scientific_TechnicalServices,1969,1.0672066826983926
5411,1969,1.0390610239939542
5415,1969,1.1584323922734026
5412OP,1969,1.0679862306368328
55,1969,1.030727933049108
Administrative_WasteManagementServices,1969,1.0682033470161036
561,1969,1.081529713866471
562,1969,1.030952951513699
EducationalServices_HealthCare_SocialAssistance,1969,1.0738798856053384
61,1969,1.0532248178165224
622HO,1969,1.079543702790196
621,1969,1.049310551558753
622,1969,0.0
623,1969,0.0
624,1969,1.0880363559501163
Arts_Entertainment_Recreation_Accommodation_FoodServices,1969,1.0272039807509739
Arts_Entertainment_Recreation,1969,1.036742597971768
711AS,1969,1.0401242055213236
713,1969,1.0330236262277674
Accommodation_FoodServices,1969,1.0251099653354308
721,1969,1.0202625787356758
722,1969,1.0265131082101628
81,1969,0.9917470038035548
Government,1969,1.022193155502187
Federal,1969,0.9902511897244768
GFG,1969,0.9893760356816528
GFGD,1969,0.0
GFGN,1969,0.0
GFE,1969,0.9999560020532375
State_Local,1969,1.0595548255550522
GSLG,1969,1.0604541100907094
GSLE,1969,1.052461915901181
Private_Goods_Industries,1969,1.0298960138648179
Private_Services_Industries,1969,1.0390147274136594
Information_Communications_Technology_Industries,1969,0.0
All_Industries,1970,0.9977280472566169
Private_Industries,1970,0.9980213808989428
Agriculture_Forestry_Fishing_Hunting,1970,1.015625
111CA,1970,1.0270384810984914
113FF,1970,0.9438535288234003
Mining,1970,1.026222926841742
211,1970,1.0219874301947736
212,1970,1.0521912885283549
213,1970,0.9503495116751772
22,1970,1.0310779587528882
23,1970,0.9660290851780214
Manufacturing,1970,0.9580187489082544
Durable_Goods,1970,0.9331821127673364
321,1970,1.1116354654186167
327,1970,0.9548755468232688
331,1970,0.8951543977086637
332,1970,0.9104049391683311
333,1970,1.0529682474812985
334,1970,0.9759394430927277
335,1970,0.960466638612241
3361MV,1970,0.8364157072837115
3364OT,1970,0.8969558599695585
337,1970,0.9632445941209636
339,1970,0.9668175725233312
Nondurable_Goods,1970,0.9904212977490049
311FT,1970,1.011056253455079
313TT,1970,0.974245733788396
315AL,1970,0.9610323447797434
322,1970,0.9788736009857275
323,1970,0.9890636357629022
324,1970,0.9826484018264839
325,1970,0.9931478084038814
326,1970,0.962098393574297
42,1970,1.0696851127259177
44RT,1970,1.0073045144294097
441,1970,0.0
445,1970,0.0
452,1970,0.0
4A0,1970,0.0
Transportation_Warehousing,1970,1.028042113788216
481,1970,0.9858525213170249
482,1970,1.0165123070504798
483,1970,1.0891485809682804
484,1970,1.042453116465376
485,1970,1.0334468710345288
486,1970,1.0750980487096304
487OS,1970,1.019262555626192
493,1970,1.0239021678710394
Information,1970,1.0320819572689897
511,1970,1.0092193376754426
512,1970,0.9508251685728123
513,1970,1.0567959928686645
514,1970,1.0885471898197243
Finance_Insurance_RealEstate_Rental_Leasing,1970,1.0362782560655588
Finance_Insurance,1970,1.033265819677162
521CI,1970,1.086167565325591
523,1970,0.7779587404994571
524,1970,1.0191034838095994
525,1970,1.0680539592281169
RealEstate_Rental_Leasing,1970,1.0381567581777895
531,1970,1.031482747454395
HS,1970,0.0
ORE,1970,0.0
532RL,1970,1.1185065868952426
Professional_BusinessServices,1970,1.0287334177354543
Professional_Scientific_TechnicalServices,1970,1.049217267552182
5411,1970,1.1030728669484977
5415,1970,1.0921917588584256
5412OP,1970,1.0212865968305131
55,1970,0.9887247993136836
Administrative_WasteManagementServices,1970,1.0268253029855159
561,1970,1.0177223776816757
562,1970,1.0533064734823538
EducationalServices_HealthCare_SocialAssistance,1970,1.052907234798047
61,1970,1.0569368553784473
622HO,1970,1.0519301251844448
621,1970,1.0408036947102794
622,1970,0.0
623,1970,0.0
624,1970,1.070033997085964
Arts_Entertainment_Recreation_Accommodation_FoodServices,1970,1.037574096500733
Arts_Entertainment_Recreation,1970,1.0218246165945732
711AS,1970,1.0214572254874523
713,1970,1.0221514108033098
Accommodation_FoodServices,1970,1.0410048023642409
721,1970,1.0189303778637309
722,1970,1.0472424393704511
81,1970,1.0083457957450914
Government,1970,0.9957416458643621
Federal,1970,0.9403247379389716
GFG,1970,0.9426156374735853
GFGD,1970,0.0
GFGN,1970,0.0
GFE,1970,0.9156522249274002
State_Local,1970,1.056341039689964
GSLG,1970,1.057618744022952
GSLE,1970,1.045808147887133
Private_Goods_Industries,1970,0.9652466572771671
Private_Services_Industries,1970,1.03315649867374
Information_Communications_Technology_Industries,1970,0.0
All_Industries,1971,1.0321644085164523
Private_Industries,1971,1.0360704246190264
Agriculture_Forestry_Fishing_Hunting,1971,1.0404787182704371
111CA,1971,1.0387884789964512
113FF,1971,1.051486837514054
Mining,1971,0.9551984052825017
211,1971,0.9898139862536411
212,1971,0.9224925950595937
213,1971,0.9275672291922064
22,1971,0.9937338331512041
23,1971,1.1098866872330326
Manufacturing,1971,1.0336507293354944
Durable_Goods,1971,1.0368544111859619
321,1971,1.0320909399230471
327,1971,1.0363208512379785
331,1971,0.976122971072061
332,1971,0.9799611722780704
333,1971,1.080104623692204
334,1971,0.9789473684210526
335,1971,0.9813669887788137
3361MV,1971,1.2341617975231247
3364OT,1971,0.9349150764389184
337,1971,1.0379522551454652
339,1971,1.004185523321213
Nondurable_Goods,1971,1.0297143619416051
311FT,1971,1.0277531627670204
313TT,1971,1.0602128539099118
315AL,1971,1.031761428361963
322,1971,1.0035664647418245
323,1971,0.9922498747285786
324,1971,1.006871229203486
325,1971,1.0330729340544391
326,1971,1.0879989564309942
42,1971,1.1046275329501247
44RT,1971,1.0216654778887304
441,1971,0.0
445,1971,0.0
452,1971,0.0
4A0,1971,0.0
Transportation_Warehousing,1971,1.000935499753816
481,1971,1.0188856494978944
482,1971,0.9542473466908535
483,1971,0.9597848503427903
484,1971,1.0033767065467354
485,1971,1.021119569853559
486,1971,1.0278027982946016
487OS,1971,1.0377346722385081
493,1971,1.0018613308515587
Information,1971,1.0215503167243518
511,1971,0.980320865336545
512,1971,1.032441327430161
513,1971,1.0351863753213366
514,1971,1.0717973697028738
Finance_Insurance_RealEstate_Rental_Leasing,1971,1.0382513661202186
Finance_Insurance,1971,1.003920403920404
521CI,1971,1.0228639618138424
523,1971,1.18702023726448
524,1971,0.9555866682223
525,1971,0.9865768010874492
RealEstate_Rental_Leasing,1971,1.059146981152552
531,1971,1.05207897307102
HS,1971,0.0
ORE,1971,0.0
532RL,1971,1.1404104304891218
Professional_BusinessServices,1971,1.019048638236396
Professional_Scientific_TechnicalServices,1971,1.0215327229569346
5411,1971,1.0442997548060082
5415,1971,0.8674398120963006
5412OP,1971,1.0335985271878494
55,1971,1.0351100092965602
Administrative_WasteManagementServices,1971,0.991723641597697
561,1971,1.000499916680553
562,1971,0.9677810879399756
EducationalServices_HealthCare_SocialAssistance,1971,1.0538318860129836
61,1971,1.0256041602936679
622HO,1971,1.0612217194570135
621,1971,1.004757548032937
622,1971,0.0
623,1971,0.0
624,1971,1.1291757443718229
Arts_Entertainment_Recreation_Accommodation_FoodServices,1971,0.9963448720705225
Arts_Entertainment_Recreation,1971,1.0072638060419472
711AS,1971,1.01516120193625
713,1971,0.9984412711182622
Accommodation_FoodServices,1971,0.9940219468253535
721,1971,0.9405044347921305
722,1971,1.0086559450033872
81,1971,1.0100229643096355
Government,1971,1.0053509732872672
Federal,1971,0.9613635235937216
GFG,1971,0.9588003786180441
GFGD,1971,0.0
GFGN,1971,0.0
GFE,1971,0.9894283288750781
State_Local,1971,1.0487058168661285
GSLG,1971,1.0534749956044507
GSLE,1971,1.0088121711634659
Private_Goods_Industries,1971,1.0414242671164087
Private_Services_Industries,1971,1.0307284980744544
Information_Communications_Technology_Industries,1971,0.0
All_Industries,1972,1.0669019910650268
Private_Industries,1972,1.0741988918718226
Agriculture_Forestry_Fishing_Hunting,1972,1.0523728247560387
111CA,1972,1.0260983554460952
113FF,1972,1.2202721138601085
Mining,1972,1.0128474350780627
211,1972,0.9935273524659537
212,1972,1.002796042524427
213,1972,1.1568247005230303
22,1972,1.078076280623608
23,1972,1.0921652212259298
Manufacturing,1972,1.0888457693890752
Durable_Goods,1972,1.1078166514099443
321,1972,1.184541818223023
327,1972,1.1247792367350073
331,1972,1.0942528392333137
332,1972,1.082215015536589
333,1972,1.2498945427843828
334,1972,1.1140350877192982
335,1972,1.114330005580703
3361MV,1972,1.0644315311460477
3364OT,1972,0.9835489406639826
337,1972,1.165218716659046
339,1972,1.1478365071508583
Nondurable_Goods,1972,1.0655514711835863
311FT,1972,1.0608134138063876
313TT,1972,1.0911638173155083
315AL,1972,0.9801502016900423
322,1972,1.077112022786067
323,1972,1.1082045584621083
324,1972,1.0201098551908847
325,1972,1.0870155331020963
326,1972,1.1687648370620818
42,1972,1.120210249671485
44RT,1972,1.0650434883788578
441,1972,0.0
445,1972,0.0
452,1972,0.0
4A0,1972,0.0
Transportation_Warehousing,1972,1.0516011609031433
481,1972,1.0866689981877724
482,1972,1.0670250741903575
483,1972,1.0808966578588228
484,1972,1.0158113087121763
485,1972,1.0325050947432375
486,1972,1.0552553166627716
487OS,1972,1.08086909484313
493,1972,1.0057284409351295
Information,1972,1.06795371731765
511,1972,1.0471488178025035
512,1972,1.0959356381162006
513,1972,1.065109421077138
514,1972,1.147791310670787
Finance_Insurance_RealEstate_Rental_Leasing,1972,1.0493367565254599
Finance_Insurance,1972,1.0327199573989705
521CI,1972,1.0214662373419199
523,1972,1.0570252792475014
524,1972,1.0481461885963128
525,1972,0.9782421493771168
RealEstate_Rental_Leasing,1972,1.059293667600246
531,1972,1.0531481051689267
HS,1972,0.0
ORE,1972,0.0
532RL,1972,1.1260091101790466
Professional_BusinessServices,1972,1.0731425571016013
Professional_Scientific_TechnicalServices,1972,1.0679391424619642
5411,1972,1.0499970404277568
5415,1972,0.9947537654425453
5412OP,1972,1.0853689567430025
55,1972,1.071191210370326
Administrative_WasteManagementServices,1972,1.0904934687953556
561,1972,1.1036808794137243
562,1972,1.054687796906472
EducationalServices_HealthCare_SocialAssistance,1972,1.0526021040841633
61,1972,1.0101709070301548
622HO,1972,1.0634034025497805
621,1972,1.0494900746676379
622,1972,0.0
623,1972,0.0
624,1972,1.1602218827880055
Arts_Entertainment_Recreation_Accommodation_FoodServices,1972,1.0843455206856156
Arts_Entertainment_Recreation,1972,1.0317589187640288
711AS,1972,1.0282501124606387
713,1972,1.0358060129928994
Accommodation_FoodServices,1972,1.0956473980502541
721,1972,1.1908254744440565
722,1972,1.071513855032088
81,1972,1.0126471354475048
Government,1972,1.0172457147646787
Federal,1972,0.9908817204301075
GFG,1972,0.9812774948907131
GFGD,1972,0.0
GFGN,1972,0.0
GFE,1972,1.0938790047109483
State_Local,1972,1.0413771472688669
GSLG,1972,1.0408182728529876
GSLE,1972,1.0461423836806
Private_Goods_Industries,1972,1.0840839201557582
Private_Services_Industries,1972,1.0643730053709037
Information_Communications_Technology_Industries,1972,0.0
All_Industries,1973,1.045879859387924
Private_Industries,1973,1.0522705519515048
Agriculture_Forestry_Fishing_Hunting,1973,1.006117232260908
111CA,1973,1.0175951376253338
113FF,1973,0.9388527975021403
Mining,1973,1.0461792051922632
211,1973,0.9937755921899655
212,1973,1.1133989030854552
213,1973,1.029777097158414
22,1973,1.01701765032473
23,1973,1.0120151719075003
Manufacturing,1973,1.078320192965403
Durable_Goods,1973,1.1121770325285179
321,1973,0.966413805638195
327,1973,1.056185144729656
331,1973,1.164517229614466
332,1973,1.106813280505542
333,1973,1.1336466588335292
334,1973,1.1374142748285496
335,1973,1.1146415295924499
3361MV,1973,1.1243564972703812
3364OT,1973,1.1303705940577449
337,1973,1.061412688031393
339,1973,1.0193136943397938
Nondurable_Goods,1973,1.036823148584368
311FT,1973,1.0109120464842805
313TT,1973,1.0136752343806776
315AL,1973,1.0170887741854895
322,1973,1.0755458515283844
323,1973,1.048060272807364
324,1973,0.9777649222736443
325,1973,1.0951125733312193
326,1973,1.1299111630865186
42,1973,1.0305930930930929
44RT,1973,1.0191735176030372
441,1973,0.0
445,1973,0.0
452,1973,0.0
4A0,1973,0.0
Transportation_Warehousing,1973,1.0699784825521563
481,1973,1.075865297404839
482,1973,1.0779865696066815
483,1973,1.1779180658159838
484,1973,1.048352087736334
485,1973,0.9895305929803484
486,1973,1.0802247844201145
487OS,1973,1.0955876219868212
493,1973,1.0760467980295567
Information,1973,1.0751227104034478
511,1973,1.05339354495949
512,1973,1.0299525606842341
513,1973,1.0933333333333333
514,1973,1.0817231548938866
Finance_Insurance_RealEstate_Rental_Leasing,1973,1.0349060066060434
Finance_Insurance,1973,1.013120201672969
521CI,1973,0.9984923934396274
523,1973,0.82146829810901
524,1973,1.0590976159043255
525,1973,1.0897300469483568
RealEstate_Rental_Leasing,1973,1.047881601857226
531,1973,1.0508437224530915
HS,1973,0.0
ORE,1973,0.0
532RL,1973,1.017663315576561
Professional_BusinessServices,1973,1.0656130736862708
Professional_Scientific_TechnicalServices,1973,1.0581256799461223
5411,1973,1.054287163876205
5415,1973,1.053419530452535
5412OP,1973,1.0604266791700856
55,1973,1.0802660629943266
Administrative_WasteManagementServices,1973,1.068410194982365
561,1973,1.0717573379612164
562,1973,1.0589867396944364
EducationalServices_HealthCare_SocialAssistance,1973,1.0589420080565477
61,1973,1.0258946498169361
622HO,1973,1.0670408981555732
621,1973,1.096047893800703
622,1973,0.0
623,1973,0.0
624,1973,1.0476718403547671
Arts_Entertainment_Recreation_Accommodation_FoodServices,1973,1.0518280548132144
Arts_Entertainment_Recreation,1973,1.0802629142751343
711AS,1973,1.0645288301688687
713,1973,1.0976273823415013
Accommodation_FoodServices,1973,1.046092535966715
721,1973,1.045593794811628
722,1973,1.0462195603222137
81,1973,1.0164651402109597
Government,1973,1.0000411988876299
Federal,1973,0.9564545533466448
GFG,1973,0.9533155655964842
GFGD,1973,0.0
GFGN,1973,0.0
GFE,1973,0.9879384342163683
State_Local,1973,1.0383893612584854
GSLG,1973,1.0343840197920007
GSLE,1973,1.0744615535744984
Private_Goods_Industries,1973,1.0614488569606229
Private_Services_Industries,1973,1.042818487640778
Information_Communications_Technology_Industries,1973,0.0
All_Industries,1974,1.0038800879816128
Private_Industries,1974,1.0020213249785235
Agriculture_Forestry_Fishing_Hunting,1974,0.9570016820857864
111CA,1974,0.9422685511023189
113FF,1974,1.0584247001523377
Mining,1974,1.0363121614967996
211,1974,0.9813461913111242
212,1974,1.06747757168804
213,1974,1.1808375035407421
22,1974,1.0260515190371604
23,1974,0.8803922042750749
Manufacturing,1974,0.9950087638761372
Durable_Goods,1974,0.9755363873586548
321,1974,1.0129768574426385
327,1974,0.9755117870301117
331,1974,1.0138931208250324
332,1974,0.982463891248938
333,1974,1.0272344366771782
334,1974,1.0736936132201875
335,1974,0.9731715840447307
3361MV,1974,0.8439803014750829
3364OT,1974,1.0069755706610466
337,1974,0.9208577238277158
339,1974,0.9595885378398237
Nondurable_Goods,1974,1.0193187148217635
311FT,1974,1.0539199753665087
313TT,1974,0.9098844503925341
315AL,1974,0.9391578776534267
322,1974,1.0065525330446157
323,1974,0.9836951795704223
324,1974,1.0997314804982024
325,1974,1.031852321056918
326,1974,0.9653369164563398
42,1974,1.0651065379712257
44RT,1974,1.0277100361784806
441,1974,0.0
445,1974,0.0
452,1974,0.0
4A0,1974,0.0
Transportation_Warehousing,1974,1.0361545859928303
481,1974,1.0213205699989123
482,1974,0.9869878328759132
483,1974,1.0432630906768838
484,1974,1.0437791157000027
485,1974,1.0125500204417905
486,1974,1.0109683123406326
487OS,1974,1.099200609059764
493,1974,1.0909155937052932
Information,1974,1.0366906074272035
511,1974,1.0157189089227925
512,1974,1.0224919311457774
513,1974,1.0466480074636813
514,1974,1.057467057101025
Finance_Insurance_RealEstate_Rental_Leasing,1974,1.0453130540998463
Finance_Insurance,1974,1.050500480687666
521CI,1974,1.0998352855051243
523,1974,0.8459715639810427
524,1974,1.0279733098694823
525,1974,1.0018310086703648
RealEstate_Rental_Leasing,1974,1.042308994122896
531,1974,1.0466760538062854
HS,1974,0.0
ORE,1974,0.0
532RL,1974,0.9976385390428211
Professional_BusinessServices,1974,1.0087240001836633
Professional_Scientific_TechnicalServices,1974,1.0123378212974297
5411,1974,1.0217267315438634
5415,1974,1.1516472868217054
5412OP,1974,0.9920411208754768
55,1974,0.9483610586500401
Administrative_WasteManagementServices,1974,1.0760510744316412
561,1974,1.0912419036891017
562,1974,1.0308618871006159
EducationalServices_HealthCare_SocialAssistance,1974,1.0139960523954783
61,1974,0.964167506115988
622HO,1974,1.0260408838118142
621,1974,1.0169800118741341
622,1974,0.0
623,1974,0.0
624,1974,0.973015873015873
Arts_Entertainment_Recreation_Accommodation_FoodServices,1974,0.9928913155120686
Arts_Entertainment_Recreation,1974,1.0582740594738196
711AS,1974,1.0440553980191511
713,1974,1.073396527285613
Accommodation_FoodServices,1974,0.9794666602774517
721,1974,0.9842284075678709
722,1974,0.9781885151326885
81,1974,0.9765076735463979
Government,1974,1.0178795806126022
Federal,1974,1.00350354893169
GFG,1974,0.9996667407242835
GFGD,1974,0.0
GFGN,1974,0.0
GFE,1974,1.0401318253314358
State_Local,1974,1.029495760821062
GSLG,1974,1.03860037648101
GSLE,1974,0.9514982514685378
Private_Goods_Industries,1974,0.9773715586900489
Private_Services_Industries,1974,1.0294540481784076
Information_Communications_Technology_Industries,1974,0.0
All_Industries,1975,0.969891678975874
Private_Industries,1975,0.9639921327348832
Agriculture_Forestry_Fishing_Hunting,1975,1.0478230619942142
111CA,1975,1.0644177971576227
113FF,1975,0.945276707885668
Mining,1975,0.9642712911272123
211,1975,0.9461511737555213
212,1975,0.9493683939159577
213,1975,1.1093253373313343
22,1975,1.012497061334587
23,1975,0.894601683626526
Manufacturing,1975,0.9188001207932087
Durable_Goods,1975,0.8831036148159155
321,1975,0.9384191445909104
327,1975,0.9015097732973638
331,1975,0.7706827100346181
332,1975,0.8989933930609845
333,1975,0.8957751921343007
334,1975,0.9357321131447587
335,1975,0.827204826199368
3361MV,1975,0.8817010344497739
3364OT,1975,0.9708760759344417
337,1975,0.8712578456432423
339,1975,0.9540581929555897
Nondurable_Goods,1975,0.9607862874234275
311FT,1975,0.982388936681329
