industry,year,rmse,111CA,113FF,211,212,213,22,23,311FT,313TT,315AL,321,322,323,324,325,326,327,331,332,333,334,335,3361MV,3364OT,337,339,42,481,482,483,484,485,486,487OS,493,511,512,513,514,521CI,523,524,525,532RL,5411,5412OP,5415,55,561,562,61,621,624,711AS,713,721,722,81,GFE,GSLE,GSLG,Other,Used,quantity_change
326,1964:2016,0.14871184720924047,0.0,0.0003783537993603703,0.0,0.0,0,0.03128903380245375,0.020367505037272138,-0.022686032831196874,-0.006931479379737,0.0,0.013663377107133695,0.11622180450893096,0.0,0,-0.027764621953484163,0.013156697002336452,0.4043906509362128,0.08651933350865794,0.0,0.001308919516354125,0.0,0.0,0.0,0.0,0.0,-0.00552003360374481,0.01872860902406242,-0.020165602579645444,0.07709185748752966,0.027938569681002546,0.003228720176408733,0.13713947857405603,0.0,0.03415590649411689,0.0,0.0146982370458577,0.0,-0.0012812725356801066,0.0,0.0318816649681168,0.0,0.00014384551083340363,0.0,0.000949894748122444,-0.00794938833735108,0.01915684566576017,0.0,0.0,0.009417690218708636,-0.05981115071414824,0.0,0.0,0,-0.007295596468098024,0.0,-0.007476290662633887,0.01991797845422952,0.07757857396389567,0.0,0.004054916457892544,0,0.0,0.0,-0.0026463015485403227
327,1964:2016,0.12300105722881907,0.0,0.0,0.0,0.004259443795519177,0,0.011574461314473218,-0.0028732783114748302,-0.011364931906510266,-0.006805319524458632,0.0,0.032463010552242336,-0.024270334664513084,0.0,0,0.0,0.010465813910259922,0.0,0.08335658510076516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023596089754708754,0.006815230987999774,0.0,0.0,-0.0008369920884861668,0.0027211602119838496,0.025172240088158604,0.13662126994527438,0.0,0.0,0.007518422583379356,0.0,0.0,0.0,0.03109417811912649,-0.002692798818398385,0.0,0.0,0.0,0.08906240666883565,-0.027227056815343747,0.0,-0.23651744816367987,0.0,0.0,0.0,0.0,0,0.002961217547973357,0.0,-0.022101136624003974,0.13063707772423244,0.012355973851357113,0.0,0.059203728106361715,0,0.0,0.0,-0.0011243467552090123
331,1964:2016,0.10411902483488979,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.015335217080336081,-0.017617298301722335,0.0,0,0.13646380570127178,0.0006203281975507197,0.0,0.06024824439788161,0.014055845163324303,0.0,0.0,-0.01407171998644981,0.0,0.0,0.0,0.011636305082066837,0.001542684828601272,0.0,-0.09043414237997517,0.019539322817858258,0.03240742138902999,0.029973736155053346,0.41377082336441157,-0.0008076114655889537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025513635404677687,0.0,0.0,0.004268991828335627,-0.033944712867496785,0.0,-0.002959818545543501,-0.0010606269120360932,0.001278309223170464,0.0,0.0,0,0.002809785142102662,0.0,0.0,0.002448302158470607,0.050145905780947325,0.00030734864952742256,0.019602140356950907,0,0.0,0.0,0.0
332,1964:2016,0.10511609748089831,0.0,0.0,0.0,0.0,0,0.022017554122937752,0.0,0.0,0.0,0.0,0.04918825925997885,0.0,0.0,0,0.0018986380275558027,0.01975730992853642,-0.02152658885606139,0.0,0.01945298298249418,0.005015044064341088,-0.013509389367038847,-0.005762386620381838,0.0,0.0,0.0,0.0,0.014450343544868864,0.03135939925167356,-0.007077196941656226,-0.016860258491600267,0.0036789816530311817,0.12091273575498647,0.266246118578571,0.0,-0.0003307423137162067,0.019188199478846337,0.0,0.0,0.0,0.0477529713100168,0.0,0.021423452714989088,0.0,0.0,0.0,0.0,0.0,0.0,0.05779027475288552,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0018739592267107644,0.0,0.03731403122374228,0.0,0,0.0,0.0,0.0
333,1964:2016,0.12237242280823735,0.0,0.0,0.0,0.0,0,0.051029145903042535,0.0,0.0,0.0,0.0,0.01483110261752325,0.003932551477669119,-0.009771105627912809,0,0.06167003709182345,0.00868494080893729,0.0,0.0,0.0,0.0,-0.024071449073604673,0.009785129099755603,-0.04750137138117224,0.0,0.0,0.0004250181004472448,0.0,0.0,0.01325952629579813,0.014580460265278818,0.006839131439163676,-0.019033177928552372,0.44101236547802786,0.014750281534246191,0.0,0.0,0.0,-0.023849028061519114,0.0,0.026257534025708955,0.0,0.0,0.0,0.0,0.04148448867790772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.005066850880051362,-0.051988256612699915,0.0,0.005486932640175685,0.007899103521862454,0.0,0.0,0,0.0,0.0014040986438412474,0.0
334,1964:2016,0.11886300361258326,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.02899307041214063,0.0,0,0.006935857539802655,0.03225668283744096,0.0,0.02764741774665285,0.035120161359801026,0.014594944809222115,0.0016359831901831866,0.0,-0.0034892388927113957,0.0,-0.003981650448762454,0.0,0.0006226288592990708,0.0,0.09180884816730184,-0.0454911473733942,0.02925353374635608,0.0,0.3590736326812114,0.0,0.0,0.018885327056387433,0.0,0.0,0.0,0.1101573773436417,-0.0020950975832086886,0.0648183729583861,0.0,0.0017462452237254086,0.041350094711079324,-0.029323980102644247,0.0,0.0013698343908186686,0.01579423928085496,-0.023494627950418054,0.0,0.0,0,0.0,0.0,-0.001033890031581551,0.0,0.06650081772475222,0.0,-0.004754171424389426,0,0.0,0.0,-0.036994910196346396
335,1964:2016,0.13232926708484338,0.0,-0.018545571259513702,0.0,-0.05178118331096562,0,0.00021960485170329863,0.0,0.0,-0.0008329177418580423,0.0,0.05894816161145992,0.08669940742971671,0.01752791469453147,0,0.09433044348232349,0.0590279883035033,0.0,0.0,-0.0003517431910760802,0.007612215692168988,0.025621494994713712,0.0010050825134121995,-0.06424242507548356,0.0,0.0,0.0015925697611467872,0.018531251917867104,-0.011862559539025727,0.06376364319142781,0.23693943000082526,-0.00015527886502883018,0.006703803846738997,0.05081249490734275,0.0,0.0,0.0005809644161306356,0.0,0.0036266548516928347,0.0,0.06979753510242674,0.004597880114797014,0.05431115367698454,0.0,0.0,0.026350904272961943,0.002957210804407414,0.0,0.03763813204953776,0.0,0.0,0.0,0.0,0,0.03623406610944693,0.0,0.0,-0.00029666585283042086,0.02209322361857104,0.021349781601609687,0.0004966705363260675,0,-0.03217591325082392,0.0,-0.008037809147689139
3361MV,1964:2016,0.10711327786176036,0.0,0.0,0.0,0.0,0,0.006361077959455416,0.0,0.0,0.0,-0.0033992789253777913,0.028436682018455617,-0.002804731101016788,0.012920309912742064,0,0.02055323297975425,0.03948156701346093,0.041637458787952886,0.041240843615549465,-0.0005865558598409683,0.0,0.0,-0.0006798591919883885,0.008188861360082329,0.0,0.0,0.011820370295586495,0.0,0.0,0.0,0.0,0.00883838424366389,0.0,0.19610335975485052,0.0,0.0852315064690316,0.0,0.0,0.002801446209880798,0.0,0.004244948690967862,-0.00042033363217951485,0.08682835056041938,0.0,0.0,0.0,0.07006061875484716,0.0,0.0004060350914751243,0.0,0.033945384299449995,0.0,0.0,0,0.004872756067250447,0.0,0.0,0.0,0.0,0.0,0.014372260973481168,0,0.0,0.0,-0.010456182714762395
3364OT,1964:2016,0.16251282621429025,0.0,0.0,0.0,0.04794307134000426,0,0.28984491179836286,-0.0018729416493377,0.0,-0.0010594232555697946,0.0,0.0,0.0004948553254162023,0.0,0,0.0,-0.006935300844894275,0.030896974929789617,0.0,0.0,0.0,0.03184279428617987,0.0,-0.0023384089855586782,0.006591144022089325,0.004525242364919024,0.0016203817839805896,-0.005609065968526436,0.0,0.0033348838364646452,0.004631911939625288,0.03397624885739244,0.0635479950257556,0.17592674990214108,0.0,-0.003477917874560637,-0.0003021948916070603,0.0,0.001342843889313586,0.0,0.11453342031080666,-0.004084526717123404,0.010971960598999022,0.0,0.03376807202479689,0.057793033052218994,-0.04448515746101941,0.0,0.012588342542157457,0.02926357164641851,0.028786787619957562,0.0,0.0,0,0.01352106419084299,0.0,0.0015563812123704282,0.011904059559511387,0.028452685920361483,0.0,-0.014548922640300985,0,0.0,0.0,0.021848596194211176
337,1964:2016,0.13627991201474654,0.0,0.018226105774588445,0.0,0.04084878419083438,0,-0.014060994281488307,0.0,0.0,-0.027695900183255323,0.0,0.12013540154415694,0.0006080864469322684,0.0,0,0.00011024179623980599,0.0,0.0005414207208884787,-0.00020385418525513483,0.03867600942915516,0.009152681069507588,0.0,-0.0013878206065034168,-0.0073243940103697985,0.0,0.0,0.008890353307566221,0.028599321503614654,-0.007998843782695173,-0.012606556889731693,0.09868134375307627,5.380925827773449e-05,0.13418518279034358,0.0,0.0,0.0,0.00037839999359219053,0.0,0.0,0.0,0.00043904336118792524,0.0,0.02213284483482867,0.0,0.007606140047109505,-0.02187303929037638,-0.03486307890773899,0.0,-0.024657779503866564,0.23800737750890347,0.044975343851448454,0.0,0.0,0,0.0,0.0,0.0320180785585178,0.0011685961747870724,0.06510066711744168,0.0,0.0,0,0.0,0.0,-0.08726277909077268
